timestamp,quad_roll,quad_pitch,quad_yaw,quad_altitude,quad_temperature,u_roll,u_pitch,u_yaw,u_altitude,cmd_roll,cmd_pitch,cmd_yaw,cmd_altitude,heading,lat,lon
1630185583,1.31,0.97,128.03,243.08,22.17,-114.54,-113.90,322.21,-0.00,-0.03,0.03,-0.09,-0.00,127.63,41.026,-8.453111
1630185585,1.32,0.97,127.95,243.08,22.17,-114.54,-113.89,322.80,-0.00,-0.03,0.03,-0.09,-0.00,128.34,41.026,-8.453111
1630185587,1.33,0.97,127.87,243.10,22.18,-114.55,-113.90,323.41,-0.00,-0.03,0.03,-0.09,-0.00,127.64,41.026,-8.453111
1630185588,1.33,0.98,127.79,243.10,22.18,-114.56,-113.90,324.01,-0.00,-0.03,0.03,-0.09,-0.00,126.80,41.026,-8.453111
1630185590,1.34,0.97,127.72,243.08,22.19,-114.58,-113.90,324.52,-0.00,-0.03,0.03,-0.09,-0.00,127.07,41.026,-8.453111
1630185592,1.35,0.98,127.68,243.11,22.19,-114.59,-113.92,324.78,-0.00,-0.03,0.03,-0.09,-0.00,128.11,41.026,-8.453111
1630185594,1.36,0.98,127.65,434.07,22.19,-114.58,-113.97,325.08,-0.00,-0.03,0.03,-0.09,-0.00,127.72,41.026,-8.453111
1630185596,0.84,36.57,128.34,434.23,22.19,-113.78,-165.79,316.64,-0.00,-0.03,0.03,-0.09,-0.00,131.11,41.026,-8.453111
1630185597,0.83,33.68,128.97,434.25,22.21,-113.86,-161.18,313.50,-0.00,-0.03,0.03,-0.09,-0.00,131.30,41.026,-8.453111
1630185599,0.82,33.86,129.26,434.27,22.23,-114.21,-137.19,320.71,-0.00,-0.03,0.03,-0.09,-0.00,131.59,41.026,-8.453111
1630185601,1.27,1.12,127.72,434.25,22.26,-114.48,-114.12,324.89,-0.00,-0.03,0.03,-0.09,-0.00,127.76,41.026,-8.453111
1630185603,1.28,1.11,127.57,434.17,22.26,-114.50,-114.11,326.16,-0.00,-0.03,0.03,-0.09,-0.00,127.72,41.026,-8.453111
1630185605,1.29,1.10,127.42,434.22,22.27,-114.50,-114.09,327.30,-0.00,-0.03,0.03,-0.09,-0.00,125.69,41.026,-8.453111
1630185606,1.30,1.10,127.28,434.20,22.28,-114.52,-114.08,328.14,-0.00,-0.03,0.03,-0.09,-0.00,126.51,41.026,-8.453111
1630185608,1.31,1.10,127.18,434.20,22.28,-114.53,-114.09,329.03,-0.00,-0.03,0.03,-0.09,-0.00,128.64,41.026,-8.453111
1630185610,1.32,1.10,127.05,434.20,22.28,-114.53,-114.09,330.15,-0.00,-0.03,0.03,-0.09,-0.00,126.88,41.026,-8.453111
